slug,amount,currency,members,updates,name,type,tags,contributionsCount,totalFinancialContributors,country,flag,tag_community,tag_open source,tag_javascript,tag_other,tag_association,type_公益型,type_技术型,type_教育型,country_DE,country_FR,country_GB,country_Other,country_US,country_Unknown,age
san-antonio-review,33607.1,USD,57,36,San Antonio Review,教育型,"art, arts and culture, austin, collective, digital, essays, fiction, indie press, indie publishing, international, journal, literary, magazine, nonfiction, online, poetry, print, publication, publisher, publishing, reading, reviews, san antonio, southern usa, storytelling, texas, uruguay, usa, writing, public space",77,42,US,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5.0
github-education,83011.5,USD,158,0,GitHub Education,教育型,"open source, education, community",31,6,US,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,2.0
nwma-coalition-chicago,95699.3,USD,34,0,NWMA Coalition Chicago,公益型,"chicago, community, illinois, midwestern usa, mutual aid, usa",94,26,Unknown,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,4.0
js-lingui,5515.0,USD,21,0,js-lingui,技术型,"i18n, icu, internationalization, intl, javascript, localization, messageformat, react, react-components, react-native, translation, open source",123,13,Unknown,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,7.0
alfio,5054.0,USD,18,0,Alf.io,技术型,"alfio, event, java, reservation, ticket, ticketing, open source, gplv3",128,12,Other,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,6.0
libremesh,2486.0,USD,20,1,LibreMesh,技术型,"firmware, lua, mesh, mesh-networks, openwrt, openwrt-package, routing, open source, wireless, community wireless networks, wireless mesh networks",121,11,Unknown,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,6.0
yorkie,87928.0,USD,12,0,Yorkie,技术型,"open source, crdt, collaborative-applications, document-store",97,6,Other,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,5.0
openfl,2524.0,USD,11,0,OpenFL,技术型,"open source, game development, application development, html5, windows, mac, linux, ios, android, webassembly, flash",113,6,Unknown,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,7.0
lando,3486.0,USD,17,1,lando,技术型,"docker, drupal, wordpress, node, localdev, php, laravel, vue, joomla, dotnet, python, go, javascript, ruby, open source",138,12,US,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,5.0
acheronproject,5184.0,USD,37,0,Acheron Collective,技术型,,111,33,Unknown,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4.0
amethyst,17145.0,USD,26,0,amethyst,技术型,"engine, game-engine, gamedev, rust, open source",164,13,Unknown,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,6.0
solrmutualaid,5084.24,USD,33,2,Students Organizing for Labor Rights: Mutual Aid,公益型,"mutual aid, community, movement, redistribution",99,23,US,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2.0
ua-parser-js,2722.31,USD,21,0,UAParser.js,技术型,"open source, javascript, nodejs, javascript-library, ua-parser-js",106,17,Other,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,4.0
thewpcommunitycollective,524996.09,USD,138,0,The WP Community Collective,技术型,"open source, wordpress, nonprofit, community",125,119,US,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0.0
webdrivermanager,943.0,USD,22,0,WebDriverManager,技术型,"selenium, webdriver, chromedriver, geckodriver, java, maven, gradle, shell, open source",112,16,Other,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,6.0
oddbird-open-source,6011.0,USD,52,12,OddBird Open Source,技术型,"open source, css, sass, community, javascript, python",142,27,Unknown,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1.0
microsolidarity-turtle-island,5420.0,USD,18,3,Microsolidarity Turtle Island,公益型,"community, education, events, holyoke, massachusetts, meetup, mutual aid, networking, northestern usa, open source, usa",102,10,US,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,2.0
nservicebusextensions,1846.0,USD,12,0,NServiceBusExtensions,技术型,"nservicebus, open source",134,7,Unknown,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,6.0
lobehub,1805.0,USD,57,0,LobeHub,技术型,"open source, artificial intelligence, react, chatbot, lobechat, lobe-chat",77,45,Unknown,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1.0
netbootxyz,2469.25,USD,20,1,netboot.xyz,技术型,"baremetal, boot, dhcp, install, installer, ipxe, linux, netboot, network-boot, operating-systems, os, provisioning, pxe, pxeboot, pxelinux, tftp, open source, hacktoberfest",118,16,US,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,5.0
mathml-core-support,99495.98,USD,22,5,MathML-Core Support,技术型,community,103,17,Unknown,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,4.0
fines-and-fees-freedom-fund,35448.0,USD,36,2,Fines and Fees Freedom Fund,公益型,"bail fund, community, mutual aid, online, usa, wealth redistribution",103,30,US,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3.0
peoples-community-land-trust,4574.0,USD,25,0,The People's Community Land Trust,公益型,"housing justice, community land trust, solidarity economy, affordable housing, community",142,22,US,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2.0
symfony-diversity-usd,11265.0,USD,42,3,Symfony Diversity collective in $,技术型,"bundle, framework, php, php-framework, psr-11, psr-13, psr-16, psr-3, psr-6, symfony, symfony-bundle, open source",213,33,Unknown,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,7.0
eg-arma-squad,1064.67,USD,13,0,EG Arma Squad,技术型,community,154,8,Unknown,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,3.0
noice,1545.42,USD,60,2,Noice: Natural calming noise,技术型,"open source, android, noise, ambience, hacktoberfest",115,57,Other,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,5.0
pufferpanel,681.62,USD,20,0,PufferPanel,技术型,open source,98,16,US,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,5.0
design-tokens,7809.0,USD,16,0,Design Tokens Community Group,技术型,"open source, w3c, design systems",103,11,US,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,3.0
surjdcmigrantjustice,1760.0,USD,16,2,SURJ DC Migrant Justice Team,公益型,"community, immigrants, surjdc, migrant justice",174,13,Unknown,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,3.0
autokeras,2446.0,USD,36,0,AutoKeras,技术型,"automl, deep-learning, neural-architecture-search, open source",177,33,Unknown,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,6.0
react-native-datetimepicker,1918.23,USD,18,0,react-native-datetimepicker,技术型,open source,107,14,Unknown,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4.0
papertree-gatherfor-mama-mias,13575.24,USD,20,0,Mama Mias,公益型,"community, papertree, solidarity economy, brooklyn",148,9,Unknown,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2.0
iconoir,770.46,USD,63,0,Iconoir,技术型,"open source, icons, svg, library, react, react native, css, free icons",97,54,Unknown,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3.0
barcamp-omaha,11673.88,USD,42,4,BarCamp Omaha,技术型,"association, barcamp, omaha",174,32,US,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,6.0
libretime,2249.0,USD,27,6,LibreTime,技术型,"open source, nonprofit, radio automation, podcast, streaming, audio, hacktoberfest",118,20,Unknown,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,6.0
black-ideas-collaborative,15110.0,USD,33,3,Black Ideas Collaborative,公益型,"education, mentoring, social justice, african diaspora",98,28,US,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2.0
ssh,3666.0,USD,10,0,ssh,技术型,open source,122,6,Unknown,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,8.0
olympia-assembly,2972.0,USD,23,0,Olympia Assembly,公益型,meetup,207,18,Unknown,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6.0
chameleon-ultra-gui,1624.0,USD,38,0,Chameleon Ultra GUI,技术型,"open source, chameleon, chameleon ultra",87,31,Unknown,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2.0
rrweb,76211.46,USD,21,0,rrweb,技术型,"open source, javascript, session replay, session recording, typescript",90,12,Unknown,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,2.0
chicago-ma-build-squad,5860.98,USD,27,5,Chicago Mutual Aid Build Squad,公益型,"builders, chicago, community, construction, illinois, midwestern usa, mutual aid, skill sharing, usa",112,22,Unknown,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,4.0
wwcodedc,19854.31,USD,43,0,WWCode Washington DC,技术型,"wwcode, meetup, diversity in tech, 501c3",127,23,Unknown,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9.0
foss-responders,18044.29,USD,60,2,FOSS Responders,公益型,"movement, covid, coronavirus, covid-19, open source",183,44,US,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,5.0
numpy,182364.09,USD,36,0,NumPy,技术型,"open source, pledged",153,24,Unknown,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,5.0
psysciacc,390712.16,USD,27,2,PSA Financial Collective,公益型,"education, global, health, network, online, research, science",81,18,US,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3.0
gwt-project,8540.0,USD,14,0,GWT Project,技术型,"open source, java, javascript",89,12,Unknown,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,6.0
laravel-shopify,751.0,USD,14,8,Laravel Shopify,技术型,"open source, laravel, shopify",114,9,Other,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,5.0
deaconsocial,537.0,USD,29,0,deacon.social,公益型,"mastodon, community",153,24,US,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2.0
webonyx-graphql-php,10480.0,USD,20,0,graphql-php,技术型,"api, api-management, graphql, graphql-php, php, rest-replacement, open source",148,14,Unknown,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,6.0
simplelogin,982.0,USD,27,0,SimpleLogin,技术型,open source,111,24,FR,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,5.0
mypaint,872.22,USD,22,0,MyPaint,技术型,"mypaint, libmypaint, brush engine, drawing, open source, crossplatform, macos, windows, linux, python, c, documentation, translations, continuous builds, flatpak, debian, appimage",112,16,Unknown,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,5.0
okionu-birth-foundation,123991.5,USD,21,6,Okionu Birth Foundation,公益型,"colorado, denver, food, mental health, southwestern usa, usa",68,14,US,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4.0
raw,11701.0,USD,37,1,Racism and Whiteness (RAW),公益型,"community, antiracism, mental health, psychotherapy",99,31,US,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2.0
vale,8647.0,USD,39,1,Vale,技术型,open source,95,35,US,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,5.0
wwcodeaustin,52917.92,USD,73,0,WWCode Austin,技术型,"wwcode, meetup, diversity in tech, 501c3",102,49,Unknown,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9.0
phpstan-drupal,738.0,USD,6,0,phpstan-drupal,技术型,,101,4,US,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4.0
noble,3039.0,USD,20,0,noble,技术型,open source,148,12,Unknown,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,8.0
vega-strike,467.0,USD,13,0,Vega Strike,技术型,"space, open source, 3d, game, upon the coldest sea, vega strike, simulator, flight",108,8,US,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,5.0
tabby,1455.82,USD,28,0,Tabby Terminal,技术型,"angular, electron, terminal, terminal-emulators, typescript, open source",109,23,DE,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,6.0
arbor-chat,2134.03,USD,14,0,Arbor Chat,技术型,"chat, tree, open source, sustainable, context",94,2,Unknown,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4.0
amplitudejs,12175.0,USD,21,2,AmplitudeJS,技术型,"html5, html5-audio, javascript, mit-license, web-audio, web-audio-library, open source",123,16,US,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,6.0
ferdium,972.03,USD,24,1,Ferdium,技术型,"open source, ferdi, ferdium, franz, electron",95,16,Unknown,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3.0
cares-fox-cities,79903.33,USD,65,1,CARES Fox Cities,公益型,,36,19,Unknown,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.0
ypc-income,216250.9,USD,8,1,YPC Income,公益型,,46,5,Unknown,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.0
voxelibre,2427.47,USD,15,0,VoxeLibre,技术型,"open source, game, voxel, libre software",90,8,Unknown,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4.0
bldrweb,958.0,USD,20,6,Bldrweb,技术型,"fediverse, mastodon, self-hosted, community, bldrweb",123,12,US,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2.0
jira-cli,1399.34,USD,24,2,Jira CLI,技术型,"open source, golang, cli, terminal",92,18,Unknown,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4.0
openfarm,3661.0,USD,16,0,Open Farm,公益型,open source,204,11,Unknown,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,9.0
openrocket,1473.5,USD,52,5,OpenRocket,技术型,,91,45,US,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3.0
endoflife-date,3645.68,USD,12,0,endoflife.date,技术型,"open source, hacktoberfest",58,7,Other,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,4.0
pandas,293875.33,USD,31,0,pandas,技术型,open source,104,5,Unknown,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4.0
biojulia,3151.0,USD,15,3,BioJulia,技术型,"bioinformatics, biology, julia, open source, dna, genomics, bioscience, science",159,11,Unknown,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,7.0
vikunja,1458.93,USD,23,0,Vikunja,技术型,"task management, to-do, to do, project management",82,20,Unknown,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3.0
vueuse,765.0,USD,15,0,VueUse,技术型,"utility-library, vue, vue-composition-api, vue-next, vue-use, open source",88,11,Unknown,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,5.0
earth-defenders-toolkit,7610.0,USD,17,0,Earth Defenders Toolkit,公益型,"indigenous groups, indigenous support, indigenous technology, solidarity, community",130,10,Unknown,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2.0
vivero,2176.69,USD,31,21,Vivero,技术型,"community, bioregion, regeneration",164,19,US,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2.0
zigtools,20705.48,USD,23,0,zigtools,技术型,open source,73,14,Unknown,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2.0
vox-pupuli,25447.67,USD,24,0,Vox Pupuli,技术型,"open source, puppet, ruby, python, golang, configuration-management",84,9,Unknown,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2.0
testcontainers,55979.9,USD,18,0,Testcontainers,技术型,"community, open source",119,13,GB,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,5.0
sociallydistantart,8940.0,USD,18,1,Socially Distant Art,公益型,"accessibility, art, artist residency, arts and culture, covid, digital accessibility, disability, disability advocacy, disability pride, inclusivity, mutual aid, online, virtual exhibitions",60,7,Unknown,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4.0
passwordless,1539.99,USD,9,0,Passwordless.dev,技术型,"asp-net-core, ctap, fido, fido2, net-core, passwordless, webauthn, open source, dotnet, .net",108,6,Unknown,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,6.0
thefridgegb,14640.0,USD,38,2,The Fridge,公益型,"community fridge, mutual aid, wisconsin, community, food pantry, community pantry, fight hunger, food insecurity, fighting food insecurity, hunger, end hunger, stop hunger, end food insecurity, homeless, homeless support, non-profit, non-profit organization, non-profit organizations, 501c3, charity, volunteering, neighborhood, local",112,28,US,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2.0
projectnaomi,1496.88,USD,9,0,Project Naomi,技术型,"open source, vocal assistant, personal assistant, assistant, speech recognition, text to speech, speech to text, home automation, naomi, voice",103,4,US,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,5.0
tending-the-garden,16233.0,USD,32,0,Tending The Garden Inc,公益型,"community, non profit, survivor, mental health and wellbeing",125,27,US,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2.0
asciidocfx,1092.58,USD,27,0,AsciidocFX,技术型,"asciidoc, asciidoctor, docbook, java, javafx, javascript, mathjax, plantuml, open source",108,23,Unknown,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,8.0
konstaui,4475.0,USD,19,0,Konsta UI,技术型,open source,80,14,US,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,3.0
comidapalpueblo,52192.81,USD,24,1,Comida Pal Pueblo,公益型,"brooklyn, community, food, health, mutual aid, new york, new york city, nyc, comida, pueblo, apoyo mutuo",4,4,Unknown,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,3.0
act-fund,7505.04,USD,29,1,Alliance of Civic Technologists,公益型,,88,20,Unknown,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.0
crystal-linux,1033.74,USD,35,11,Crystal Linux,技术型,"linux, open source, arch linux, rust, python, libadwaita, gnome",71,25,GB,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,3.0
quasar,22540.0,USD,13,1,Quasar Framework,技术型,"quasar, quasarframework, vuejs, open source",94,8,Unknown,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,6.0
sharkey,2019.0,USD,55,0,Sharkey,技术型,"open source, javascript, vue, fediverse, misskey, fork",124,39,Unknown,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1.0
matomo-analytics,4330.5,USD,30,0,Matomo Analytics,技术型,open source,104,26,Unknown,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,5.0
wwcodedallas,10508.06,USD,45,0,WWCode DFW,公益型,"wwcode, meetup, diversity in tech, 501c3",113,28,Unknown,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8.0
twc-teachin,12258.0,USD,106,0,TWC Teach-In Fund,教育型,"civic tech, community, education, event, history, intergenerational, labor, online, tech organizing, workers",82,81,Unknown,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,3.0
go-app,2630.0,USD,10,2,go-app,技术型,"awesome-go, go, golang, gui, ui, wasm, open source",91,7,FR,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,5.0
react-firebase-starter,4867.0,USD,9,1,React Starter Kit for Firebase,技术型,open source,56,5,Other,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,9.0
rage2rainbows,3902.0,USD,58,4,Rage2Rainbows,技术型,"civic tech, community, donate, internet safety, online, rage2rainbows, sexual harassment, tech ethics",93,53,US,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,3.0
reach-ui,982.99,USD,20,0,Reach UI,技术型,"react, reach, reach-ui, accessibility, reactjs, open source",136,18,US,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,5.0
pokeapi,1142.06,USD,37,0,pokeapi,技术型,"api, beginner-friendly, python, open source, teaching",93,29,Unknown,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,8.0
liblast,825.0,USD,14,9,Liblast,技术型,"game, entertainment, open source",76,5,Unknown,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2.0
javers,810.0,USD,11,0,javers,技术型,open source,105,7,Unknown,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,6.0
seedandspark-patrons-circle,165000.0,USD,99,2,Seed&Spark Patrons' Circle,公益型,"arts and culture, austin, california, community, creators, film, irvine, los angeles, millbrook, narrative change, nashville tennessee, new york, new york city, online, san francisco, storytelling, texas, usa",17,14,US,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2.0
rootz,141852.7,USD,29,2,Rootz,技术型,"community, durham, education, health, north carolina, southeastern usa, usa, wellness",7,7,US,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2.0
ccc,302962.0,USD,44,1,Climate Crisis Collective,公益型,"activism, civic tech, climate, climate change, climate crisis, climate emergency, climate justice, global, online, open source",121,34,Unknown,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,6.0
redbaron,1370.0,USD,17,1,redbaron,技术型,"open source, python, structured editing, refactoring, redbaron, baron",138,13,Unknown,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,6.0
latinos-homeschooling,45000.0,USD,12,2,Latinos Homeschooling,教育型,,1,1,US,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.0
the-remedy-project,13395.0,USD,65,0,The Remedy Project,公益型,student-justice-league,104,57,US,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4.0
casbin,17207.86,USD,31,0,Casbin,技术型,,77,14,US,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6.0
tahoe-lafs,2211163.67,USD,8,0,Tahoe-LAFS,技术型,open source,18,2,Unknown,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,5.0
lxqt,1077.0,USD,33,1,LXQt,技术型,"open source, lxqt",76,25,Unknown,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4.0
civet,3608.0,USD,15,0,Civet,技术型,open source,81,10,Unknown,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2.0
auburn-mutual-aid,6355.0,USD,22,0,Auburn Mutual Aid,公益型,"mutual aid, lgbtqia+, bipoc, low income, covid-19, duwamish territory",71,15,Unknown,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.0
nswag,6720.0,USD,12,0,NSwag,技术型,"angular, aspnet, aspnetcore, aurelia, codegen, csharp, dotnet, nswag, openapi, swagger, typescript, webapi, open source",111,9,Unknown,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,6.0
wwcodeguatemala,1313.88,USD,16,0,Women Who Code Guatemala,技术型,other,93,5,Other,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,5.0
neoforged,18316.19,USD,48,0,NeoForged Foundation,技术型,"open source, java, minecraft, modding, community",81,29,Unknown,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,2.0
alaskansocial,1352.26,USD,26,3,Alaskan.Social,公益型,"fediverse, mastodon, alaska, community",74,20,US,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2.0
avogadro,1230.0,USD,11,0,Avogadro,技术型,"open source, chemistry, science, visualization, hacktoberfest",128,5,Unknown,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,8.0
iris-social,1081.0,USD,15,0,Iris,公益型,,102,11,US,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5.0
columbus-code-and-coffee,3772.0,USD,16,0,Columbus Code & Coffee,技术型,"meetup, community, technology, software development, web development",56,11,US,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1.0
operationcode-collective,4387.0,USD,32,0,Operation Code,公益型,"operationcode, 501c3",165,19,Unknown,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8.0
vulcan,2751.0,USD,32,0,Vulcan,技术型,"graphql, meteor, react, server-rendering, toolkit, open source",147,29,Unknown,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,7.0
cagematchproject,46525.0,USD,30,0,Cage Match Project,技术型,community,5,3,Unknown,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2.0
exercism,833.0,USD,7,0,exercism,教育型,"open source, pledged",94,5,Unknown,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,6.0
atxduu,3681.9,USD,17,0,Austin Drug Users Union,公益型,"pwud, harm reduction, mutual aid, community, direct action, austin, texas",85,10,US,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2.0
funds-yall-philly,2681.0,USD,23,2,Funds Y'All Mutual Aid Philly,公益型,"community, mid-atlantic usa, mutual aid, pennsylvania, philadelphia, usa, air conditioner",84,18,Unknown,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,3.0
node-db-migrate,702.0,USD,9,0,node-db-migrate,技术型,"open source, db-migrate, database, migration, zero downtime",107,7,Unknown,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,6.0
game-ci,5162.58,USD,23,0,GameCI,技术型,open source,84,15,Unknown,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4.0
the-fuse-lab,26590.0,USD,20,0,The Fuse Lab,技术型,,76,9,Unknown,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3.0
akaunting,630.0,USD,7,0,Akaunting,技术型,"accounting, billing, bookkeeping, budget, expenses, invoicing, money, payments, payroll, php, laravel, open source",125,5,Unknown,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,7.0
rise-and-shine,16597.0,USD,20,1,Rise and Shine,公益型,"mutual aid, kentucky, community, solidarity",70,14,Unknown,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2.0
scuffle,1189.84,USD,29,0,Scuffle,技术型,"open source, cloud provider, video, streaming",74,22,US,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2.0
